partID,TypeItem,Response,Std,FlexCat
89496062,F1,arow,arrow,symbol
89496062,F1,arrow,9,missing
89496062,F1,triangle,triangle,shape
89496062,F1,funnel,funnel,shape
19862158,F1,decrescendo,decrescendo,symbol
19862158,F1,foot prints in the snow,tracks in snow,impression
19862158,F1,dotted lines in the road,road lines,perspective
19862158,F1,birds in the sky,flock of birds,formation
19862158,F1,pieces of train tracks,train tracks,perspective
66890475,F1,arrow,arrow,symbol
66890475,F1,triangle,triangle,shape
66890475,F1,proceeding right,right,symbol
15204651,F1,Arrow,Arrow,symbol
15204651,F1,Acute angle,Acute angle,physics
15204651,F1,dotted lines intersecting each other,dashed lines,impression
72394708,F1,Arrow,Arrow,symbol
23980141,F1,Greater than,Greater than,symbol
23980141,F1,ASCII video game on a DOS PC,ASCII video game on a DOS PC,symbol
23980141,F1,"Fragment of ASCII art from GameFAQs, an FFXIV macro, or another illustration","Fragment of ASCII art from GameFAQs, an FFXIV macro, or another illustration",symbol
23980141,F1,What the road looks like when you're ejected from your vehicle at high speed and spin around in the air,What the road looks like when you're ejected from your vehicle at high speed and spin around in the air,perspective
33602703,F1,arror,arrow,symbol
33602703,F1,dotted lines,dashed lines,impression
33602703,F1,direction,direction,symbol
33602703,F1,slanted lines,lines,perspective
33602703,F1,point,point,shape
95401945,F1,A hungry alligator,alligator mouth,open
95401945,F1,directional lines,directional lines,symbol
95401945,F1,a math sign,math sign,symbol
95401945,F1,   a funnel,funnel,shape
49820591,F1,Dotted Lines,dashed lines,impression
49820591,F1,Half of a triangle,triangle,shape
49820591,F1,Graph Lines,graph,symbol
49820591,F1,Slanted Lines,lines,perspective
49820591,F1,Obtuse,Obtuse,physics
32561264,F1,an eye looking to the left,eye,open
32561264,F1,a road viewed from the air at a sideways position,road,perspective
32561264,F1,the greater than sign,greater than,symbol
32561264,F1,a funnel,funnel,shape
32561264,F1,a cone,cone,shape
32561264,F1,a megaphone facing left,megaphone,shape
58097551,F1,road narrows sign,narrowing road,perspective
58097551,F1,showing sound emanating from the right to the left,sound,physics
58097551,F1,light shining from right to left,light rays,physics
58097551,F1,lower your head in the cave sign,lower your head in the cave sign,symbol
58097551,F1,change your point of view sign,change your point of view sign,symbol
58097551,F1,basting for a quilt,basting stitch,impression
87039714,F1,Traffic signal,Traffic signal,symbol
87039714,F1,Lighted walkway,walkway,perspective
87039714,F1,Birds flying south,flock of birds,formation
74733791,F1,lines,lines,perspective
74733791,F1,greater,greater,symbol
74733791,F1,separated,separated,symbol
74733791,F1,triangular,triangle,shape
73426887,F1,Greater than,Greater than,symbol
73426887,F1,flock of birds in flight,flock of birds,formation
73426887,F1,do they ever converge?,converging,perspective
73426887,F1,are they parallel but my perspective makes them look pointed towards one another?,perspective,perspective
73426887,F1,headlight beams,headlights,physics
21301686,F1,flight pattern on birds,flock of birds,formation
21301686,F1,carrot on a computer,carrot,shape
21301686,F1,a shut gun patteneren for a blast,shotgun blast,physics
21301686,F1,pacman,pacman,shape
21301686,F1,mouth of an alagator,alligator mouth,open
53814335,F1,Stiches,Stiches,impression
53814335,F1,suspension cord,suspension cord,perspective
53814335,F1,road markings ,road lines,perspective
21713946,F1,Arrow,Arrow,symbol
21713946,F1,Map,Map,formation
21713946,F1,Greater Than,Greater Than,symbol
21713946,F1,Math,Math,physics
21713946,F1,Gates,Gates,open
21713946,F1,Gates Opening,gates,open
21713946,F1,V,V,symbol
21713946,F1,Victory,Victory,symbol
14847519,F1,response,9,missing
76192219,F1,arrow,arrow,symbol
76192219,F1,dotted lines,dashed lines,impression
76192219,F1,intersection,intersection,perspective
76192219,F1,roadway,roadway,perspective
76192219,F1,open mouth,mouth,open
76192219,F1,triangle with one side missing,triangle,shape
25015829,F1,directions\,directions,symbol
25015829,F1,convergence of boundaries,convergence of boundaries,perspective
25015829,F1,merging traffic,merging traffic,perspective
83178834,F1,traingle,triangle,shape
83178834,F1,lines,lines,perspective
83178834,F1,broken,broken,impression
83178834,F1,dashed,dashed,impression
99506979,F1,arrow,arrow,symbol
99506979,F1,street sign,street sign,symbol
82547488,F1,the lights on a runway at night from a plane that's fixing to crash,runway,perspective
82547488,F1,this way',direction,symbol
82547488,F1,greater than',greater than,symbol
82547488,F1,"an abstracted eye, from the side, looking to the viewer's left",eye,open
49415273,F1,flying ducks,ducks,formation
49415273,F1,flying geese,flock of geese,formation
49415273,F1,Pac Man,pacman,shape
49415273,F1,headlight in the fog,headlights,physics
49415273,F1,blades,blades,impression
49415273,F1,a wall fading into the distance,wall,perspective
49415273,F1,lighthouse,lighthouse,physics
49415273,F1,window,window,perspective
49415273,F1,mouth,mouth,open
49415273,F1,shark,shark,open
35343885,F1,"five segments each ""line,"" not parallel, two streams of the segments",lines,perspective
35343885,F1,arrow head,arrowhead,shape
35343885,F1,intersection point,intersection,perspective
77549066,F1,arrow,arrow,symbol
77549066,F1,mouth,mouth,open
77549066,F1,paper cutter,cutting lines,formation
44916592,F1,Looks like a bird formation,flock of birds,formation
44916592,F1,or a less than symbol,less than,symbol
44916592,F1,the lines are going to intersect,intersecting lines,perspective
44916592,F1,looks like a V,V,symbol
44916592,F1,"Oh wait, thats greater than, whoops.",greater than,symbol
44916592,F1,looks kind of like folding or cutting instructions on paper.,cutting lines,formation
60956106,F1,Less than sign,less than,symbol
60956106,F1,angle,angle,physics
60956106,F1,dashed lines,dashed lines,impression
89719858,F1,arrow,arrow,symbol
89719858,F1,math sign,math sign,symbol
89719858,F1,diagram,diagram,formation
89719858,F1,traffic lanes,traffic lanes,perspective
41977405,F1,Migrating Geese,flock of geese,formation
41977405,F1,construction zone on freeway,construction zone on freeway,perspective
41977405,F1,loudspeaker,megaphone,shape
41977405,F1,receiving line at a party,receiving line at a party,formation
41977405,F1,river getting narrower,river getting narrower,perspective
41977405,F1,football play diagram,sport play,formation
41977405,F1,trumpet horn,trumpet,shape
41977405,F1,horses racing home,horses racing home,formation
63627449,F1,arrow,arrow,symbol
63627449,F1,greater than symbol,greater than,symbol
63627449,F1,looking down a roadway/path,road,perspective
63190522,F1,street sign,street sign,symbol
63190522,F1,arrow,arrow,symbol
11631264,F1,zipper,zipper,impression
11631264,F1,arrow,arrow,symbol
11631264,F1,merge,merge,symbol
56059923,F1,greater than or less than,greater than,symbol
56059923,F1,dotted lines,dashed lines,impression
56059923,F1,arrow,arrow,symbol
56059923,F1,highway intercession,intersection,perspective
53562916,F1,Arrow head,arrowhead,shape
53562916,F1,Flight path,Flight path,perspective
53562916,F1,Greater than symbol,Greater than symbol,symbol
74561594,F1,arrow head,arrowhead,shape
74561594,F1,connect the dits,connect the dots,impression
74561594,F1,paper plane,paper airplane,shape
74561594,F1,greater than sign,greater than,symbol
74561594,F1,directional sign,directional sign,symbol
30370553,F1,pointing arrow,arrow,symbol
16960049,F1,arrow,arrow,symbol
16960049,F1,right,right,symbol
16960049,F1,dashes,dashes,impression
87204734,F1,nose,nose,shape
87204734,F1,road,road,perspective
87204734,F1,slope,slope,perspective
87204734,F1,tracing,tracing,impression
73925488,F1,Birds,Birds,formation
73925488,F1,Funnels,funnel,shape
73925488,F1,Traffic,Traffic,perspective
73925488,F1,Race shoot,Race shoot,perspective
45825541,F1,migrating birds,flock of birds,formation
45825541,F1,part of a triangle,triangle,shape
45825541,F1,an intersection,intersection,perspective
52183546,F1,triangle,triangle,shape
52183546,F1,sign,sign,symbol
52183546,F1,funnel,funnel,shape
54441978,F1,Arrow,Arrow,symbol
54441978,F1,Dashed lines,Dashed lines,impression
54441978,F1,greater than symbol,greater than,symbol
93370721,F1,flock of geese,flock of geese,formation
93370721,F1,nut cracker,nut cracker,open
93370721,F1,bag clip,bag clip,open
93370721,F1,scissor lift,scissor lift,open
93370721,F1,greater than sign,greater than,symbol
93370721,F1,alligator jaws,alligator mouth,open
10998955,F1,a bunch of lines,lines,perspective
10998955,F1,arrow,arrow,symbol
10998955,F1,letter v,Vector,physics
10998955,F1,greater than/less than sign,greater than,symbol
10998955,F1,an angle,angle,physics
10998955,F1,tapered passageway,tapered passageway,perspective
16016222,F1,megaphone,megaphone,shape
16016222,F1,noise,noise,physics
16016222,F1,open mouth,mouth,open
86568107,F1,arrow,arrow,symbol
86568107,F1,geese flying,flock of geese,formation
86568107,F1,mouth of alligator,alligator mouth,open
86568107,F1,greater than sign,greater than,symbol
86568107,F1,pencil point,pencil point,shape
99567459,F1,perspective,perspective,perspective
99567459,F1,rotated V,Vector,physics
99567459,F1,cone,cone,shape
99567459,F1,birds beak,beak,open
99567459,F1,road,road,perspective
99567459,F1,road marks,road lines,perspective
96069276,F1,Hand-drawing of a troop formation ,Hand-drawing of a troop formation,formation
96069276,F1,Geese or ducks flying in formation ,flock of geese,formation
96069276,F1,A stitch of thread ,stitches,impression
96069276,F1,A dotted line to cut ,cutting lines,formation
99024207,F1,cut lines,cutting lines,formation
34780016,F1,Arrow,Arrow,symbol
34780016,F1,Bird,Bird,open
34780016,F1,Less then,Less then,symbol
34780016,F1,Dash,Dash,impression
36310889,F1,arrow,arrow,symbol
36310889,F1,instructions for drivers,instructions for drivers,symbol
36310889,F1,instruction on the computer,instruction on the computer,symbol
27047556,F1,arrow,arrow,symbol
27047556,F1,greater than sign,greater than,symbol
27047556,F1,angle brackets,angle brackets,open
27047556,F1,geese flying,flock of geese,formation
27047556,F1,stitches,stitches,impression
27047556,F1,scissors,scissor,open
20635410,F1,vector,vector,physics
56910558,F1,arrow,arrow,symbol
56910558,F1,geese,geese,formation
56910558,F1,girl spreading legs,girl spreading legs,open
54713132,F1,Arrow,Arrow,symbol
21157246,F1,dotted lines,Dashed lines,impression
21157246,F1,dotted lines making an arrow,arrow,symbol
21157246,F1,dotted lines making an arrow pointing to the right,right arrow,symbol
21157246,F1,dashes,dashes,impression
25033845,F1,Greater than symbol,greater than,symbol
25033845,F1,Diagram from above,diagram,formation
25033845,F1,Fencing,Fencing,perspective
25033845,F1,Heraldry,Heraldry,symbol
14585292,F1,geese in formation,flock of geese,formation
14585292,F1,lines of stiching,stitches,impression
84650981,F1,arrow,arrow,symbol
84650981,F1,birds,birds,formation
84650981,F1,diagram,diagram,formation
77312657,F1,Arrow,Arrow,symbol
77312657,F1,Lines,Lines,perspective
77312657,F1,Bird flight pattern,Flock of birds,formation
77312657,F1,Prow of a boat,Prow of a boat,shape
65966759,F1,graph,graph,symbol
65966759,F1,physics refraction,refraction,physics
82692701,F1,intersection of ideas,intersection of ideas,symbol
94613350,F1,sign,sign,symbol
94613350,F1,fence,fence,perspective
94613350,F1,gate,gate,open
94613350,F1,door,door,open
94613350,F1,sewing stitches,stitches,impression
94613350,F1,paper cutting lines,cutting lines,formation
24436120,F1,triangle,triangle,shape
24436120,F1,greater than sign,greater than,symbol
24436120,F1,two lanes merging,merging lanes,perspective
83271381,F1,right arrows,right arrow,symbol
83271381,F1,ducks flying ,flock of birds,formation
83271381,F1,greater then sign ,greater than,symbol
48504475,F1,greater than,greater than,symbol
48504475,F1,packman,pacman,shape
48504475,F1,road,road,perspective
42840058,F1,two roads,roads,perspective
42840058,F1,right,right,symbol
42840058,F1,go here,go here,symbol
20501522,F1,direction,direction,symbol
20501522,F1,instruction,instruction,symbol
20501522,F1,game,game,formation
20501522,F1,art,art,formation
46726662,F1,ten,ten,symbol
19978101,F1,dashes,dashes,impression
19978101,F1,less than sign,less than,symbol
19978101,F1,mouth of pacman,pacman,shape
19978101,F1,part of a sideways triangle,triangle,shape
62152625,F1,arrow,arrow,symbol
62152625,F1,pathway,pathway,perspective
62152625,F1,megaphone,megaphone,shape
62152625,F1,light rays,light rays,physics
30211207,F1,The,9,missing
60392996,F1,"arrow, ",arrow,symbol
60392996,F1,greater than,greater than,symbol
60392996,F1,mouth,mouth,open
60392996,F1,comet,comet,physics
60392996,F1,lightning,lightning,physics
60392996,F1,director's sign that means cut,clapper,open
60392996,F1,pacman,pacman,shape
60392996,F1,open book,book,open
60392996,F1,beam of light,light beams,physics
60392996,F1,highway,highway,perspective
60392996,F1,path,path,perspective
65239221,F1,Flying bird formation,Flock of birds,formation
65239221,F1,Arrow,Arrow,symbol
65239221,F1,Beak,Beak,open
65239221,F1,Sideways peace finger sign,Sideways peace finger sign,shape
65239221,F1,Gator or croc mouth,alligator mouth,open
97710976,F1,birds flying,Flock of birds,formation
97710976,F1,outline of pencil point,pencil point,shape
97710976,F1,ants,ants,formation
74937829,F1,formation of birds flying,Flock of birds,formation
74937829,F1,jet formation,jet formation,formation
74937829,F1,arrow,arrow,symbol
74937829,F1,pointer on the forest floor,pointer on the forest floor,symbol
74937829,F1,sewing stiches,stitches,impression
74937829,F1,pac man's mouth,pacman,shape
67305036,F1,birds ,birds,formation
67305036,F1,road on map,map,formation
67305036,F1,antd,ants marching,formation
39619411,F1,Flock of birds,Flock of birds,formation
39619411,F1,Arrow,Arrow,symbol
39619411,F1,Greater than sign,greater than,symbol
39619411,F1,Road in perspective,road,perspective
39619411,F1,Open mouth,mouth,open
93703916,F1,Dotted lines,Dashed Lines,impression
93703916,F1,funnel,funnel,shape
93703916,F1,ice skates,ice skates,formation
93703916,F1,skies,skies,perspective
65000707,F1,Lanes for a highway,highway lines,perspective
65000707,F1,The outline of a megaphone ,megaphone,shape
37480222,F1,Dashes,Dashes,impression
37480222,F1,Triangle,Triangle,shape
37480222,F1,Sign,Sign,symbol
37480222,F1,Ten,Ten,symbol
44471383,F1,Part of an arrow,arrow,symbol
55277649,F1,road map,map,formation
23999140,F1,arrow,arrow,symbol
60611925,F1,greater than/less than,greater than,symbol
60611925,F1,flock of geese,flock of geese,formation
60611925,F1,mouth,mouth,open
60611925,F1,beak,beak,open
60611925,F1,false teeth,false teeth,open
